ID tabla;Nombre de la tabla;Descripción de la tabla;ID variable;Nombre de la variable o la columna;Descripción de la variable o la columna;Tipo de llave que corresponde a la variable;Tabla a la que hace referencia la variable (si la opción de la columna anterior es igual a FK);Condición de la variable (indique si es o no campo obligatorio);Tipo de dato;Longitud de la variable;Dominios (categorías, valores permitidos);"Regla de validación
 (en lenguaje natural)";Otro tipo de chequeos;Tipo de variable;Uso de la variable;Origen de la variable
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P24_C1;P5024;13. ¿De cuántos servicios sanitarios o inodoros dispone este hogar?        ;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P8526 >= 1 and P8526 < 6
2. Debe aceptar valores de 1 a 12";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P25_C1;P5030;14. El servicio sanitario del hogar es:;No aplica (NA);;No;NUMBER;22;"1. De uso exclusivo de las personas del hogar
2. Compartido con personas de otros hogares";"1. Debe tener información cuando P8526 >= 1 and P8526 < 6
2. Debe aceptar valores 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P26_C1;P5032;15. ¿Pagan en este hogar por servicio de alcantarillado?;No aplica (NA);;No;NUMBER;22;"1. Sí
2. Sí, con el arriendo
3. No pagan, pero tienen el servicio
4. No tienen el servicio";"1. Debe tener información cuando P70>0 y P5002=1
2. Debe aceptar valores de 1 a 4";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P27_C1;P5034;16. ¿Cuánto pagaron EL MES PASADO o la última vez por servicio de alcantarillado? ;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5032 =1
2. Debe aceptar valores entre 1000  hasta 1'000.000 ó 00 ó 98 ó 99   ";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P28_C1;P5034S1;¿A cuántos meses corresponde ese pago?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5034 >=1000
2. Debe aceptar valores entre 1 y 12";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P29_C1;P5034S2;Confirme Valor;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5034 is not null
2. Debe ser igual a P5034";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P30_C1;P1892;17. El hogar cuenta con:;No aplica (NA);;No;NUMBER;22;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P31_C1;P1892S1;1. Lavamanos;No aplica (NA);;No;NUMBER;22;;"1. Pregunta de selección múltiple si tiene información debe ser cuando P70>0  y P5002=1
2. Debe aceptar solo valor 1";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P32_C1;P1892S2;2. Lavadero;No aplica (NA);;No;NUMBER;22;;"1. Pregunta de selección múltiple si tiene información debe ser cuando P70>0  y P5002=1
2. Debe aceptar solo valor 1";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P33_C1;P1892S3;3. Lavaplatos;No aplica (NA);;No;NUMBER;22;;"1. Pregunta de selección múltiple si tiene información debe ser cuando P70>0  y P5002=1
2. Debe aceptar solo valor 1";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P34_C1;P1892S4;4. Ninguno de los anteriores;No aplica (NA);;No;NUMBER;22;;"1. Pregunta de selección múltiple si tiene información debe ser cuando P70>0 y P5002=1 
2. Debe aceptar solo valor 1
3. Si selecciona P1892S4=2  las variables P1892S1,P1892S2 ó P1892S3 No pueden ser =1, dado que es una opción excluyente";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P35_C1;P3165;18. Para la limpieza de las manos, los miembros de este hogar principalmente: ;No aplica (NA);;No;NUMBER;22;"1. Se lavan con agua y jabón
2. Se lavan con agua solamente
3. Usan otro método para limpiarse (gel desinfectante o antibacterial, alcohol, toallas húmedas)
4. No se limpian o lavan las manos";"1. Debe tener información cuando P70>0 y P5002=1
2. Debe aceptar valores de 1 a 4";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P36_C1;P5041;19. ¿Cómo eliminan principalmente la basura en este hogar?;No aplica (NA);;No;NUMBER;22;"1.  La recogen los servicios del aseo
2. La tiran a un río, quebrada, caño o laguna
3. La tiran a un patio, lote, zanja o baldío
4.  La queman
5.  La entierran
6. La recoge un servicio informal (zorra, carreta, etc.)";"1. Debe tener información cuando P70>0 y P5002=1
2. Debe aceptar valores de 1 a 6";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P37_C1;P5038;20. ¿Pagan en este hogar por servicio de recolección de basuras?;No aplica (NA);;No;NUMBER;22;"1. Sí
2. Sí, con el arriendo
3. No pagan";"1. Debe tener inforamción cuando P5041 = 1 ó P5041 = 6
2. Debe aceptar valores de a 1 a 3";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P38_C1;P5044;21. ¿Cuánto pagaron EL MES PASADO o la última vez por servicio de recolección de basuras?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5038 = 1
2. debe aceptar valores entre 1000  hasta 1'000.000 ó 00 ó 98 ó 99    ";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P39_C1;P5044S1;¿A cuántos meses corresponde ese pago?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5044 >= 100
2. Debe aceptar valores de 1 a 12";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P40_C1;P5044S2;Confirme Valor;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5044 is not null
2. Debe ser igual a P5044";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P41_C1;P5046;22. ¿En este hogar clasifican las basuras?;No aplica (NA);;No;NUMBER;22;"1. Si
2. No";"1. Debe tener información cuando P70>0 y P5002=1
2. Debe aceptar valores de 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P42_C1;P5046S1;Qué tipo de material clasifican:;No aplica (NA);;No;NUMBER;22;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P43_C1;P5046S1A1;1. Desperdicios de alimentos y desechos orgánicos;No aplica (NA);;No;NUMBER;22;;1. Es una pregunta de selección múltiple si tiene información debe ser cuando P5046 = 1  y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P44_C1;P5046S1A2;2. Vidrio ;No aplica (NA);;No;NUMBER;22;;1. Es una pregunta de selección múltiple si tiene información debe ser cuando P5046 = 1  y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P45_C1;P5046S1A3;3. Papel y cartón;No aplica (NA);;No;NUMBER;22;;1. Es una pregunta de selección múltiple si tiene información debe ser cuando P5046 = 1  y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P46_C1;P5046S1A4;4. Plástico;No aplica (NA);;No;NUMBER;22;;1. Es una pregunta de selección múltiple si tiene información debe ser cuando P5046 = 1  y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P47_C1;P5046S1A5;5. Pilas y baterías;No aplica (NA);;No;NUMBER;22;;1. Es una pregunta de selección múltiple si tiene información debe ser cuando P5046 = 1  y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P48_C1;P5046S1A6;6. Envases metálicos o de aluminio;No aplica (NA);;No;NUMBER;22;;1. Es una pregunta de selección múltiple si tiene información debe ser cuando P5046 = 1  y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P49_C1;P5046S1A7;7. Medicamentos ;No aplica (NA);;No;NUMBER;22;;1. Es una pregunta de selección múltiple si tiene información debe ser cuando P5046 = 1  y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P50_C1;P5012;23. ¿Cuáles de las siguientes prácticas realiza este hogar para reducir el consumo de agua y energía eléctrica?;No aplica (NA);;No;NUMBER;22;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P51_C1;P5012S1;1. Usar bombillas de bajo consumo;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P52_C1;P5012S2;2. Apagar luces;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P53_C1;P5012S3;3. Planchar la mayor cantidad de ropa en cada ocasión o no planchar;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P54_C1;P5012S8;4. Desconectar aparatos eléctricos;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P55_C1;P5012S4;5. Reutilizar agua;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P56_C1;P5012S5; 6. Recolectar agua lluvia;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P57_C1;P5012S6; 7. Usar tanque sanitario de bajo consumo de agua;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P58_C1;P5012S7;8. Usar economizadores de agua para ducha y grifería;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P59_C1;P792;24. ¿Pagan en este hogar por servicio de acueducto?;No aplica (NA);;No;NUMBER;22;"1. Sí
2. Sí, con el arriendo
3. No pagan, pero tienen el servicio
4. No tienen el servicio";"1. Debe tener información cuando P70>=1 y P5002=1
2. Si P8520S5=1 de la tabla DBF_ENCV_590_1 No puede seleccionar opciones 3 ó 4
3. Debe aceptar valores de 1 a 4";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P60_C1;P5067;25. ¿Cuánto pagaron EL MES PASADO o la última vez por el servicio de acueducto?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P792 = 1
2. Debe aceptar valores entre 1000  hasta 1'000.000 ó 00 ó 98 ó 99   ";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P61_C1;P5067S1;¿A cuántos meses corresponde ese pago?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5067>= 100
2. Debe aceptar valores de 1 a 12";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P62_C1;P5067S2;Confirme Valor;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5067 is not null
2. Debe ser igual a P5067";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P63_C1;P8530;26. El agua para preparar los alimentos, la obtienen  principalmente de:;No aplica (NA);;No;NUMBER;22;"1. Acueducto público
2. Acueducto comunal o veredal
3. Pozo con bomba
4. Pozo sin bomba, aljibe, jagüey o barreno
5. Agua lluvia
6. Río, quebrada, manantial o nacimiento
7. Pila pública
8. Carro tanque
9. Aguatero
10. Agua embotellada o en bolsa";"1. Debe tener información cuando P70>=1 y P5002=1
2. Si selecciono P8520S5=2 en la tabla DBF_ENCV_590_1 No puede seleccionar las opciones 1 ó 2
3. Debe aceptar valores de 1 a 10";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P64_C1;P5047;27. ¿El agua llega al hogar las 24 horas del día, durante los siete días de la semana?;No aplica (NA);;No;NUMBER;22;"1.  Sí
2.  No";"1. Debe tener información cuando P8530 < 3
2. Debe aceptar valores 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P65_C1;P3177;28. Cuando llega el servicio de agua ¿cuántas horas al día lo recibe? ;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P8530 < 3 and P5047= 2
2. Debe aceptar valores de 1 a 23";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P66_C1;P3166;29. ¿Considera que el agua disponible es suficiente?;No aplica (NA);;No;NUMBER;22;"1.  Sí
2.  No";"1. Debe tener información cuando (P8530>= 1 and P8530<= 4) or (P8530>=6 and P8530<=8) 
2. Debe aceptar valores 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P67_C1;P3167;30. ¿Dónde está ubicado el suministro (llave, grifo, tanque, pozo, etc.) de agua? ;No aplica (NA);;No;NUMBER;22;"1. Dentro de la vivienda
2. Fuera de la vivienda, pero en el lote o terreno
3. Fuera de la vivienda y del lote o terreno";"1. Debe tener información cuando P8530<= 7
2. Debe aceptar valores de 1 a 3";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P68_C1;P3168;31. ¿Cuánto tiempo gasta caminando para llegar a ese lugar, recoger el agua y regresar a la vivienda? ;No aplica (NA);;No;NUMBER;22;"1. 30 minutos o menos
2. Más de 30 minutos
3. No sabe";"1. Debe tener información cuando P3167= 3
2. Debe aceptar valores de 1 a 3";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P69_C1;P5069;32. El agua para beber principalmente:;No aplica (NA);;No;NUMBER;22;"1. La usan tal como la obtienen
2. La hierven
3. Le echan cloro
4. Utilizan filtros
5. La decantan o usan filtros naturales
6. Compran agua embotellada o en bolsa";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valores de 1 a 6";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P70_C1;P764;33. ¿En dónde preparan los alimentos las personas de este hogar?;No aplica (NA);;No;NUMBER;22;"1. En un cuarto usado sólo para cocinar
2. En un cuarto usado también para dormir
3. En una sala-comedor sin lavaplatos
4. En una sala-comedor con lavaplatos
5. En un patio, corredor, enramada, al aire libre
6. En ninguna parte (no preparan alimentos) ";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valores de 1 a 6";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P71_C1;P8534;33A. ¿El hogar tiene cocina? (espacio exclusivo para preparar alimentos);No aplica (NA);;No;NUMBER;22;"1.  Sí
2.  No";"1. Debe tener información cuando P764= 6
2. Debe aceptar valores 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P72_C1;P3169;34. ¿Cuáles de los siguientes espacios de la vivienda cuentan con ventilación natural?;No aplica (NA);;No;NUMBER;22;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P73_C1;P3169S1;Sala-comedor;No aplica (NA);;No;NUMBER;22;"1.  Sí
2.  No
3. No aplica";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valores de a 1 3";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P74_C1;P3169S2;Cuartos para dormir ;No aplica (NA);;No;NUMBER;22;"1.  Sí
2.  No";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valores de a 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P75_C1;P3169S3;Baños;No aplica (NA);;No;NUMBER;22;"1.  Sí
2.  No
3. No aplica";"1. Debe tener información cuando P70>=1 y P5002=1
2. Debe aceptar valores de a 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P76_C1;P3169S4;Cocina;No aplica (NA);;No;NUMBER;22;"1.  Sí
2.  No";"1. Debe tener información cuando P764=1 ó (P8534= 1 and P764=6)
2. Debe aceptar valores 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P77_C1;P8536;35.¿Qué energía o combustible utilizan principalmente para cocinar?;No aplica (NA);;No;NUMBER;22;"1. Electricidad
2. Gas natural conectado a red pública
3. Petróleo, gasolina, kerosene, alcohol
4. Gas propano /GLP (en cilindro o pipeta) 
5. Carbón mineral
6. Leña, madera 
7. Carbón de leña
8. Material de desecho";"1. Debe tener información cuando P764 < 6
2. Si seleccionó P8520S1=2 en la tabla DBF_ENCSV_590_1 No puede seleccionar 1
3. Si seleccionó P5666=2 en la tabla DBF_ENCSV_591_1  No puede seleccionar 2
2. Debe aceptar valores de 1 a 8";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P78_C1;P1698;36. Adicionalmente, ¿utilizan otra fuente de energía o combustible para cocinar?;No aplica (NA);;No;NUMBER;22;"1.  Sí
2.  No";"1. Debe tener información cuando P764 < 6
2. Debe aceptar valores 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P79_C1;P1698S1;36A. ¿Qué tipo de combustible utilizan?;No aplica (NA);;No;NUMBER;22;"1. Electricidad
2. Gas natural conectado a red pública
3. Petróleo, gasolina, kerosene, alcohol
4. Gas propano /GLP (en cilindro o pipeta) 
5. Carbón mineral
6. Leña, madera 
7. Carbón de leña
8. Material de desecho";"1. Debe tener información cuando P1698=1
2. Si seleccionó P8520S1=2 en la tabla DBF_ENCSV_590_1 No puede seleccionar 1
3. Si seleccionó P5666=2 en la tabla DBF_ENCSV_591_1  No puede seleccionar 2
2. Debe aceptar valores de 1 a 8";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_C;DBF_ENCV_591_1;C. SERVICIOS DEL HOGAR;P80_C1;P8540;37. ¿Cuánto pagaron EL MES PASADO en combustible para cocinar?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P8536>=3 ó P1698S1 >=3
2. Debe aceptar  valor entre 1000  hasta 500.000 ó 00 ó 98 ó 99   ";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
